sim_time,crosswalk_id,tls_id,ped_link_index,current_phase_index,current_tls_state,ped_link_state,is_ped_green,is_pedestrian_only_phase,ped_near,detected_person_ids,remaining_phase_time,next_switch_time,extension_allowed,extension_decision,extension_skip_reason
11.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,68.0,79.0,False,False,scenario_baseline
11.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,68.0,79.0,False,False,scenario_baseline
11.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,68.0,79.0,False,False,scenario_baseline
11.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,70.0,81.0,False,False,scenario_baseline
11.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,68.0,79.0,False,False,scenario_baseline
11.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,67.5,79.0,False,False,scenario_baseline
11.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,67.5,79.0,False,False,scenario_baseline
11.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,67.5,79.0,False,False,scenario_baseline
11.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,69.5,81.0,False,False,scenario_baseline
11.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,67.5,79.0,False,False,scenario_baseline
12.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,67.0,79.0,False,False,scenario_baseline
12.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,67.0,79.0,False,False,scenario_baseline
12.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,67.0,79.0,False,False,scenario_baseline
12.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,69.0,81.0,False,False,scenario_baseline
12.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,67.0,79.0,False,False,scenario_baseline
12.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,66.5,79.0,False,False,scenario_baseline
12.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,66.5,79.0,False,False,scenario_baseline
12.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,66.5,79.0,False,False,scenario_baseline
12.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,68.5,81.0,False,False,scenario_baseline
12.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,66.5,79.0,False,False,scenario_baseline
13.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,66.0,79.0,False,False,scenario_baseline
13.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,66.0,79.0,False,False,scenario_baseline
13.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,66.0,79.0,False,False,scenario_baseline
13.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,68.0,81.0,False,False,scenario_baseline
13.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,66.0,79.0,False,False,scenario_baseline
13.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,65.5,79.0,False,False,scenario_baseline
13.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,65.5,79.0,False,False,scenario_baseline
13.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,65.5,79.0,False,False,scenario_baseline
13.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,67.5,81.0,False,False,scenario_baseline
13.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,65.5,79.0,False,False,scenario_baseline
14.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,65.0,79.0,False,False,scenario_baseline
14.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,65.0,79.0,False,False,scenario_baseline
14.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,65.0,79.0,False,False,scenario_baseline
14.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,67.0,81.0,False,False,scenario_baseline
14.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,65.0,79.0,False,False,scenario_baseline
14.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,64.5,79.0,False,False,scenario_baseline
14.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,64.5,79.0,False,False,scenario_baseline
14.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,64.5,79.0,False,False,scenario_baseline
14.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,66.5,81.0,False,False,scenario_baseline
14.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,64.5,79.0,False,False,scenario_baseline
15.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,64.0,79.0,False,False,scenario_baseline
15.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,64.0,79.0,False,False,scenario_baseline
15.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,64.0,79.0,False,False,scenario_baseline
15.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,66.0,81.0,False,False,scenario_baseline
15.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,64.0,79.0,False,False,scenario_baseline
15.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,63.5,79.0,False,False,scenario_baseline
15.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,63.5,79.0,False,False,scenario_baseline
15.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,63.5,79.0,False,False,scenario_baseline
15.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,65.5,81.0,False,False,scenario_baseline
15.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,63.5,79.0,False,False,scenario_baseline
16.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,63.0,79.0,False,False,scenario_baseline
16.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,63.0,79.0,False,False,scenario_baseline
16.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,63.0,79.0,False,False,scenario_baseline
16.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,65.0,81.0,False,False,scenario_baseline
16.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,63.0,79.0,False,False,scenario_baseline
16.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,62.5,79.0,False,False,scenario_baseline
16.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,62.5,79.0,False,False,scenario_baseline
16.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,62.5,79.0,False,False,scenario_baseline
16.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,64.5,81.0,False,False,scenario_baseline
16.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,62.5,79.0,False,False,scenario_baseline
17.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,62.0,79.0,False,False,scenario_baseline
17.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,62.0,79.0,False,False,scenario_baseline
17.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,62.0,79.0,False,False,scenario_baseline
17.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,64.0,81.0,False,False,scenario_baseline
17.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,62.0,79.0,False,False,scenario_baseline
17.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,61.5,79.0,False,False,scenario_baseline
17.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,61.5,79.0,False,False,scenario_baseline
17.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,61.5,79.0,False,False,scenario_baseline
17.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,63.5,81.0,False,False,scenario_baseline
17.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,61.5,79.0,False,False,scenario_baseline
18.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,61.0,79.0,False,False,scenario_baseline
18.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,61.0,79.0,False,False,scenario_baseline
18.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,61.0,79.0,False,False,scenario_baseline
18.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,63.0,81.0,False,False,scenario_baseline
18.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,61.0,79.0,False,False,scenario_baseline
18.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,60.5,79.0,False,False,scenario_baseline
18.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,60.5,79.0,False,False,scenario_baseline
18.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,60.5,79.0,False,False,scenario_baseline
18.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,62.5,81.0,False,False,scenario_baseline
18.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,60.5,79.0,False,False,scenario_baseline
19.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,60.0,79.0,False,False,scenario_baseline
19.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,60.0,79.0,False,False,scenario_baseline
19.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,60.0,79.0,False,False,scenario_baseline
19.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,62.0,81.0,False,False,scenario_baseline
19.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,60.0,79.0,False,False,scenario_baseline
19.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,59.5,79.0,False,False,scenario_baseline
19.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,59.5,79.0,False,False,scenario_baseline
19.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,59.5,79.0,False,False,scenario_baseline
19.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,61.5,81.0,False,False,scenario_baseline
19.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,59.5,79.0,False,False,scenario_baseline
20.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,59.0,79.0,False,False,scenario_baseline
20.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,59.0,79.0,False,False,scenario_baseline
20.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,59.0,79.0,False,False,scenario_baseline
20.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,61.0,81.0,False,False,scenario_baseline
20.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,59.0,79.0,False,False,scenario_baseline
20.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,58.5,79.0,False,False,scenario_baseline
20.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,58.5,79.0,False,False,scenario_baseline
20.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,58.5,79.0,False,False,scenario_baseline
20.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,60.5,81.0,False,False,scenario_baseline
20.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,58.5,79.0,False,False,scenario_baseline
21.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,58.0,79.0,False,False,scenario_baseline
21.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,58.0,79.0,False,False,scenario_baseline
21.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,58.0,79.0,False,False,scenario_baseline
21.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,60.0,81.0,False,False,scenario_baseline
21.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,58.0,79.0,False,False,scenario_baseline
21.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,57.5,79.0,False,False,scenario_baseline
21.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,57.5,79.0,False,False,scenario_baseline
21.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,57.5,79.0,False,False,scenario_baseline
21.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,59.5,81.0,False,False,scenario_baseline
21.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,57.5,79.0,False,False,scenario_baseline
22.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,57.0,79.0,False,False,scenario_baseline
22.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,57.0,79.0,False,False,scenario_baseline
22.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,57.0,79.0,False,False,scenario_baseline
22.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,59.0,81.0,False,False,scenario_baseline
22.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,57.0,79.0,False,False,scenario_baseline
22.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,56.5,79.0,False,False,scenario_baseline
22.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,56.5,79.0,False,False,scenario_baseline
22.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,56.5,79.0,False,False,scenario_baseline
22.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,58.5,81.0,False,False,scenario_baseline
22.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,56.5,79.0,False,False,scenario_baseline
23.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,56.0,79.0,False,False,scenario_baseline
23.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,56.0,79.0,False,False,scenario_baseline
23.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,56.0,79.0,False,False,scenario_baseline
23.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,58.0,81.0,False,False,scenario_baseline
23.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,56.0,79.0,False,False,scenario_baseline
23.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,55.5,79.0,False,False,scenario_baseline
23.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,55.5,79.0,False,False,scenario_baseline
23.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,55.5,79.0,False,False,scenario_baseline
23.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,57.5,81.0,False,False,scenario_baseline
23.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,55.5,79.0,False,False,scenario_baseline
24.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,55.0,79.0,False,False,scenario_baseline
24.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,55.0,79.0,False,False,scenario_baseline
24.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,55.0,79.0,False,False,scenario_baseline
24.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,57.0,81.0,False,False,scenario_baseline
24.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,55.0,79.0,False,False,scenario_baseline
24.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,54.5,79.0,False,False,scenario_baseline
