sim_time,crosswalk_id,tls_id,ped_link_index,current_phase_index,current_tls_state,ped_link_state,is_ped_green,is_pedestrian_only_phase,ped_near,detected_person_ids,remaining_phase_time,next_switch_time,extension_allowed,extension_decision,extension_skip_reason
2.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,76.5,79.0,False,False,ped_link_not_green
2.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,35.5,38.0,False,False,not_pedestrian_only_phase
3.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,76.0,79.0,False,False,ped_link_not_green
3.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,76.0,79.0,False,False,ped_link_not_green
3.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,76.0,79.0,False,False,ped_link_not_green
3.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,78.0,81.0,False,False,ped_link_not_green
3.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,76.0,79.0,False,False,ped_link_not_green
3.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,35.0,38.0,False,False,not_pedestrian_only_phase
3.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,75.5,79.0,False,False,ped_link_not_green
3.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,75.5,79.0,False,False,ped_link_not_green
3.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,75.5,79.0,False,False,ped_link_not_green
3.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,77.5,81.0,False,False,ped_link_not_green
3.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,75.5,79.0,False,False,ped_link_not_green
3.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,34.5,38.0,False,False,not_pedestrian_only_phase
4.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,75.0,79.0,False,False,ped_link_not_green
4.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,75.0,79.0,False,False,ped_link_not_green
4.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,75.0,79.0,False,False,ped_link_not_green
4.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,77.0,81.0,False,False,ped_link_not_green
4.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,75.0,79.0,False,False,ped_link_not_green
4.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,34.0,38.0,False,False,not_pedestrian_only_phase
4.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,74.5,79.0,False,False,ped_link_not_green
4.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,74.5,79.0,False,False,ped_link_not_green
4.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,74.5,79.0,False,False,ped_link_not_green
4.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,76.5,81.0,False,False,ped_link_not_green
4.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,74.5,79.0,False,False,ped_link_not_green
4.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,33.5,38.0,False,False,not_pedestrian_only_phase
5.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,74.0,79.0,False,False,ped_link_not_green
5.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,74.0,79.0,False,False,ped_link_not_green
5.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,74.0,79.0,False,False,ped_link_not_green
5.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,76.0,81.0,False,False,ped_link_not_green
5.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,74.0,79.0,False,False,ped_link_not_green
5.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,33.0,38.0,False,False,not_pedestrian_only_phase
5.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,73.5,79.0,False,False,ped_link_not_green
5.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,73.5,79.0,False,False,ped_link_not_green
5.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,73.5,79.0,False,False,ped_link_not_green
5.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,75.5,81.0,False,False,ped_link_not_green
5.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,73.5,79.0,False,False,ped_link_not_green
5.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,32.5,38.0,False,False,not_pedestrian_only_phase
6.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,73.0,79.0,False,False,ped_link_not_green
6.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,73.0,79.0,False,False,ped_link_not_green
6.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,73.0,79.0,False,False,ped_link_not_green
6.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,75.0,81.0,False,False,ped_link_not_green
6.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,73.0,79.0,False,False,ped_link_not_green
6.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,32.0,38.0,False,False,not_pedestrian_only_phase
6.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,72.5,79.0,False,False,ped_link_not_green
6.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,72.5,79.0,False,False,ped_link_not_green
6.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,72.5,79.0,False,False,ped_link_not_green
6.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,74.5,81.0,False,False,ped_link_not_green
6.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,72.5,79.0,False,False,ped_link_not_green
6.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,31.5,38.0,False,False,not_pedestrian_only_phase
7.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,72.0,79.0,False,False,ped_link_not_green
7.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,72.0,79.0,False,False,ped_link_not_green
7.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,72.0,79.0,False,False,ped_link_not_green
7.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,74.0,81.0,False,False,ped_link_not_green
7.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,72.0,79.0,False,False,ped_link_not_green
7.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,31.0,38.0,False,False,not_pedestrian_only_phase
7.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,71.5,79.0,False,False,ped_link_not_green
7.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,71.5,79.0,False,False,ped_link_not_green
7.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,71.5,79.0,False,False,ped_link_not_green
7.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,73.5,81.0,False,False,ped_link_not_green
7.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,71.5,79.0,False,False,ped_link_not_green
7.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,30.5,38.0,False,False,not_pedestrian_only_phase
8.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,71.0,79.0,False,False,ped_link_not_green
8.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,71.0,79.0,False,False,ped_link_not_green
8.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,71.0,79.0,False,False,ped_link_not_green
8.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,73.0,81.0,False,False,ped_link_not_green
8.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,71.0,79.0,False,False,ped_link_not_green
8.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,30.0,38.0,False,False,not_pedestrian_only_phase
8.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,70.5,79.0,False,False,ped_link_not_green
8.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,70.5,79.0,False,False,ped_link_not_green
8.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,70.5,79.0,False,False,ped_link_not_green
8.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,72.5,81.0,False,False,ped_link_not_green
8.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,70.5,79.0,False,False,ped_link_not_green
8.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,29.5,38.0,False,False,not_pedestrian_only_phase
9.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,70.0,79.0,False,False,ped_link_not_green
9.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,70.0,79.0,False,False,ped_link_not_green
9.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,70.0,79.0,False,False,ped_link_not_green
9.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,72.0,81.0,False,False,ped_link_not_green
9.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,70.0,79.0,False,False,ped_link_not_green
9.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,29.0,38.0,False,False,not_pedestrian_only_phase
9.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,69.5,79.0,False,False,ped_link_not_green
9.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,69.5,79.0,False,False,ped_link_not_green
9.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,69.5,79.0,False,False,ped_link_not_green
9.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,71.5,81.0,False,False,ped_link_not_green
9.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,69.5,79.0,False,False,ped_link_not_green
9.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,28.5,38.0,False,False,not_pedestrian_only_phase
10.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,69.0,79.0,False,False,ped_link_not_green
10.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,69.0,79.0,False,False,ped_link_not_green
10.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,69.0,79.0,False,False,ped_link_not_green
10.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,71.0,81.0,False,False,ped_link_not_green
10.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,69.0,79.0,False,False,ped_link_not_green
10.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,28.0,38.0,False,False,not_pedestrian_only_phase
10.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,68.5,79.0,False,False,ped_link_not_green
10.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,68.5,79.0,False,False,ped_link_not_green
10.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,68.5,79.0,False,False,ped_link_not_green
10.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,70.5,81.0,False,False,ped_link_not_green
10.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,68.5,79.0,False,False,ped_link_not_green
10.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,27.5,38.0,False,False,not_pedestrian_only_phase
11.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,68.0,79.0,False,False,ped_link_not_green
11.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,68.0,79.0,False,False,ped_link_not_green
11.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,68.0,79.0,False,False,ped_link_not_green
11.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,70.0,81.0,False,False,ped_link_not_green
11.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,68.0,79.0,False,False,ped_link_not_green
11.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,27.0,38.0,False,False,not_pedestrian_only_phase
11.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,67.5,79.0,False,False,ped_link_not_green
11.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,67.5,79.0,False,False,ped_link_not_green
11.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,67.5,79.0,False,False,ped_link_not_green
11.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,69.5,81.0,False,False,ped_link_not_green
11.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,67.5,79.0,False,False,ped_link_not_green
11.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,26.5,38.0,False,False,not_pedestrian_only_phase
12.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,67.0,79.0,False,False,ped_link_not_green
12.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,67.0,79.0,False,False,ped_link_not_green
12.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,67.0,79.0,False,False,ped_link_not_green
12.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,69.0,81.0,False,False,ped_link_not_green
12.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,67.0,79.0,False,False,ped_link_not_green
12.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,26.0,38.0,False,False,not_pedestrian_only_phase
12.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,66.5,79.0,False,False,ped_link_not_green
12.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,66.5,79.0,False,False,ped_link_not_green
12.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,66.5,79.0,False,False,ped_link_not_green
12.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,68.5,81.0,False,False,ped_link_not_green
12.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,66.5,79.0,False,False,ped_link_not_green
12.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,25.5,38.0,False,False,not_pedestrian_only_phase
13.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,66.0,79.0,False,False,ped_link_not_green
13.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,66.0,79.0,False,False,ped_link_not_green
13.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,66.0,79.0,False,False,ped_link_not_green
13.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,68.0,81.0,False,False,ped_link_not_green
13.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,66.0,79.0,False,False,ped_link_not_green
13.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,25.0,38.0,False,False,not_pedestrian_only_phase
13.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,65.5,79.0,False,False,ped_link_not_green
13.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,65.5,79.0,False,False,ped_link_not_green
13.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,65.5,79.0,False,False,ped_link_not_green
13.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,67.5,81.0,False,False,ped_link_not_green
13.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,65.5,79.0,False,False,ped_link_not_green
13.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,24.5,38.0,False,False,not_pedestrian_only_phase
14.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,65.0,79.0,False,False,ped_link_not_green
14.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,65.0,79.0,False,False,ped_link_not_green
14.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,65.0,79.0,False,False,ped_link_not_green
14.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,67.0,81.0,False,False,ped_link_not_green
14.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,65.0,79.0,False,False,ped_link_not_green
14.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,24.0,38.0,False,False,not_pedestrian_only_phase
14.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,64.5,79.0,False,False,ped_link_not_green
14.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,64.5,79.0,False,False,ped_link_not_green
14.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,64.5,79.0,False,False,ped_link_not_green
14.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,66.5,81.0,False,False,ped_link_not_green
14.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,64.5,79.0,False,False,ped_link_not_green
14.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,23.5,38.0,False,False,not_pedestrian_only_phase
15.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,64.0,79.0,False,False,ped_link_not_green
15.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,64.0,79.0,False,False,ped_link_not_green
15.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,64.0,79.0,False,False,ped_link_not_green
15.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,66.0,81.0,False,False,ped_link_not_green
15.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,64.0,79.0,False,False,ped_link_not_green
15.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,23.0,38.0,False,False,not_pedestrian_only_phase
15.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,63.5,79.0,False,False,ped_link_not_green
15.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,63.5,79.0,False,False,ped_link_not_green
15.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,63.5,79.0,False,False,ped_link_not_green
15.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,65.5,81.0,False,False,ped_link_not_green
15.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,63.5,79.0,False,False,ped_link_not_green
15.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,22.5,38.0,False,False,not_pedestrian_only_phase
16.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,63.0,79.0,False,False,ped_link_not_green
16.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,63.0,79.0,False,False,ped_link_not_green
16.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,63.0,79.0,False,False,ped_link_not_green
16.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,65.0,81.0,False,False,ped_link_not_green
16.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,63.0,79.0,False,False,ped_link_not_green
16.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,22.0,38.0,False,False,not_pedestrian_only_phase
16.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,62.5,79.0,False,False,ped_link_not_green
16.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,62.5,79.0,False,False,ped_link_not_green
16.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,62.5,79.0,False,False,ped_link_not_green
16.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,64.5,81.0,False,False,ped_link_not_green
16.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,62.5,79.0,False,False,ped_link_not_green
16.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,21.5,38.0,False,False,not_pedestrian_only_phase
17.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,62.0,79.0,False,False,ped_link_not_green
17.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,62.0,79.0,False,False,ped_link_not_green
17.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,62.0,79.0,False,False,ped_link_not_green
17.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,64.0,81.0,False,False,ped_link_not_green
17.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,62.0,79.0,False,False,ped_link_not_green
17.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,21.0,38.0,False,False,not_pedestrian_only_phase
17.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,61.5,79.0,False,False,ped_link_not_green
17.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,61.5,79.0,False,False,ped_link_not_green
17.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,61.5,79.0,False,False,ped_link_not_green
17.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,63.5,81.0,False,False,ped_link_not_green
17.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,61.5,79.0,False,False,ped_link_not_green
17.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,20.5,38.0,False,False,not_pedestrian_only_phase
18.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,61.0,79.0,False,False,ped_link_not_green
18.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,61.0,79.0,False,False,ped_link_not_green
18.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,61.0,79.0,False,False,ped_link_not_green
18.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,63.0,81.0,False,False,ped_link_not_green
18.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,61.0,79.0,False,False,ped_link_not_green
18.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,20.0,38.0,False,False,not_pedestrian_only_phase
18.5,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,60.5,79.0,False,False,ped_link_not_green
18.5,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,60.5,79.0,False,False,ped_link_not_green
18.5,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,60.5,79.0,False,False,ped_link_not_green
18.5,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,62.5,81.0,False,False,ped_link_not_green
18.5,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,60.5,79.0,False,False,ped_link_not_green
18.5,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,19.5,38.0,False,False,not_pedestrian_only_phase
19.0,NODE_10060,11203052964,11,0,GGGGGGGGGGGr,r,False,False,0,,60.0,79.0,False,False,ped_link_not_green
19.0,NODE_122781,11203041635,4,0,GGGGr,r,False,False,0,,60.0,79.0,False,False,ped_link_not_green
19.0,NODE_14937,11139418723,2,0,GGr,r,False,False,0,,60.0,79.0,False,False,ped_link_not_green
19.0,NODE_5647,10974501473,4,0,GGGGr,r,False,False,0,,62.0,81.0,False,False,ped_link_not_green
19.0,NODE_6342,11203041633,9,0,GGGGGGGGGr,r,False,False,0,,60.0,79.0,False,False,ped_link_not_green
19.0,NODE_5938,5851251266,16,0,gGGGGGGGGrrrrrrrG,G,True,False,0,,19.0,38.0,False,False,not_pedestrian_only_phase
